dates,campaign_id,campaign_name,campaign_start_date,creative_name,ad_id,total_spent,impressions,clicks,click_through_rate,leads,platform,ad_set_name,ad_set_id,is_total_spent_outlier,is_impressions_outlier,is_clicks_outlier,is_leads_outlier,cpl,cpc,day_of_week,month,conversion_rate,campaign_duration_days,platform_month
2024-12-08,120214215049200494,mba_tech_c2_wc-1_111124,2024-11-12,Drive_Innovation_Static_021124,120214215289500494,207.6,332.0,24.0,0.0722891566,3.0,facebook,Open_Targetting,1.2021421504932048e+17,False,False,False,False,69.2,8.65,Sunday,December,0.125,26,facebook_december
2024-12-08,120214215049200494,mba_tech_c2_wc-1_111124,2024-11-12,1.2_Cr_Static_021124,120214215049410494,1794.84,2872.0,226.0,0.0762534819,3.0,facebook,Open_Targetting,1.2021421504932048e+17,False,False,True,False,598.28,7.941769911504425,Sunday,December,0.01327433628318584,26,facebook_december
2024-12-08,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,Drive_Innovation_Static_021124,120214056043100494,501.82,9933.0,15.0,0.0024161885,1.0,facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,False,False,False,False,501.82,33.45466666666667,Sunday,December,0.06666666666666667,33,facebook_december
2024-12-06,21912416392,mba-tech_search_lead_gen-1_141124,2024-11-14,MBA-TECH_Search_Lead_Gen-1_141124,721322546607,2439.89,0.0,397.0,0.08539999999999999,10.0,googleads,Generic Keywords,170345000000.0,True,False,True,False,243.98899999999998,6.145818639798488,Friday,December,0.02518891687657431,22,googleads_december
2024-12-07,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,India's_First_Tech_MBA_Static_021124,120214056043130494,2579.13,54219.0,189.0,0.004629373500000001,13.0,facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,True,True,True,True,198.3946153846154,13.646190476190476,Saturday,December,0.06878306878306878,32,facebook_december
2024-12-07,120214569342010494,mba_tech_c2_lead_gen-6_6pm-12am-251124,2024-11-25,1.2_Cr_Static_021124,120214569342060494,2319.96,60229.0,124.0,0.0036859320000000003,12.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_251124,1.2021456934204048e+17,True,True,True,True,193.33,18.70935483870968,Saturday,December,0.0967741935483871,12,facebook_december
2024-12-07,120214569342010494,mba_tech_c2_lead_gen-6_6pm-12am-251124,2024-11-25,India's_First_Tech_MBA_Static_021124,120214569342030494,1850.03,36257.0,110.0,0.0053506909,8.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_251124,1.2021456934204048e+17,False,True,False,False,231.25375,16.818454545454546,Saturday,December,0.07272727272727272,12,facebook_december
2024-12-07,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,Regula_VS_Tech_Static_191124,120214395117970494,448.51,5715.0,19.0,0.006824147,3.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,149.50333333333333,23.60578947368421,Saturday,December,0.15789473684210525,18,facebook_december
2024-12-07,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,India's_First_Tech_MBA_Static_021124,120214397114260494,1075.1,17193.0,61.0,0.005351014899999999,6.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,179.1833333333333,17.624590163934425,Saturday,December,0.09836065573770492,18,facebook_december
2025-01-08,120215206983860494,mba_tech_c2_lead_gen-7_201224,2024-12-20,MBA_CAT_Static-1_201224,120215208712540494,621.88,5156.0,20.0,0.0056245151000000005,1.0,facebook,CAT_Interest_Tier1_201224,1.2021520871256048e+17,False,False,False,False,621.88,31.094,Wednesday,January,0.05,19,facebook_january
2024-12-07,120214278850260494,mba_tech_c2_lead_gen-4_141124,2024-11-14,1.2_Cr_Static_021124,120214279274490494,2036.4,24813.0,74.0,0.0050779833,18.0,facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,False,False,False,True,113.13333333333334,27.51891891891892,Saturday,December,0.24324324324324326,23,facebook_december
2024-12-07,120214215049200494,mba_tech_c2_wc-1_111124,2024-11-12,1.2_Cr_Static_021124,120214215049410494,1982.15,2363.0,273.0,0.114261532,7.0,facebook,Open_Targetting,1.2021421504932048e+17,False,False,True,False,283.1642857142857,7.260622710622711,Saturday,December,0.02564102564102564,25,facebook_december
2024-12-07,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,Drive_Innovation_Static_021124,120214056043100494,413.09,8271.0,23.0,0.004957079,5.0,facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,False,False,False,False,82.618,17.960434782608694,Saturday,December,0.21739130434782608,32,facebook_december
2024-12-07,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,1.2_Cr_Static_021124,120214056043140494,2848.82,47608.0,110.0,0.0035918333,8.0,facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,True,True,False,False,356.1025,25.898363636363637,Saturday,December,0.07272727272727272,32,facebook_december
2024-12-07,120214004940180494,mba_tech_c2_lead_gen-1_021124,2024-11-04,1.2_Cr_Static_021124,120214005200610494,3378.09,43016.0,108.0,0.0038590292,8.0,facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,True,True,False,False,422.26125,31.27861111111111,Saturday,December,0.07407407407407407,33,facebook_december
2024-12-07,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,Drive_Innovation_Static_021124,120214056043080494,779.07,12323.0,19.0,0.0031648137999999997,3.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,False,False,False,False,259.69,41.003684210526316,Saturday,December,0.15789473684210525,32,facebook_december
2024-12-07,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,1.2_Cr_Static_021124,120214056043120494,3109.98,38485.0,100.0,0.003923606600000001,8.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,True,True,False,False,388.7475,31.099800000000002,Saturday,December,0.08,32,facebook_december
2024-12-07,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,India's_First_Tech_MBA_Static_021124,120214055088110494,4311.9,78940.0,305.0,0.0050038004,10.0,facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,True,True,True,False,431.18999999999994,14.137377049180326,Saturday,December,0.03278688524590164,32,facebook_december
2024-12-07,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,Drive_Innovation_Static_021124,120214055088080494,79.56,1450.0,9.0,0.0110344828,2.0,facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,False,False,False,False,39.78,8.84,Saturday,December,0.2222222222222222,32,facebook_december
2024-12-07,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,1.2_Cr_Static_021124,120214054895510494,6098.97,70300.0,203.0,0.0050071124,19.0,facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,True,True,True,True,320.9984210526316,30.044187192118226,Saturday,December,0.09359605911330049,32,facebook_december
2025-01-08,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,India's_First_Tech_MBA_Static_021124,120214055088110494,139.57,2836.0,9.0,0.0035260931,1.0,facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,False,False,False,False,139.57,15.507777777777777,Wednesday,January,0.1111111111111111,64,facebook_january
2024-12-07,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,India's_First_Tech_MBA_Static_021124,120214054895540494,1034.03,8595.0,34.0,0.0080279232,4.0,facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,False,False,False,False,258.5075,30.412647058823527,Saturday,December,0.11764705882352941,32,facebook_december
2024-12-07,120214004940180494,mba_tech_c2_lead_gen-1_021124,2024-11-04,Drive_Innovation_Static_021124,120214005189310494,417.23,4393.0,7.0,0.0025039835999999998,1.0,facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,False,False,False,False,417.23,59.604285714285716,Saturday,December,0.14285714285714285,33,facebook_december
2024-12-07,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,India's_First_Tech_MBA_Static_021124,120214056043070494,3618.03,61105.0,256.0,0.0055478275,8.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,True,True,True,False,452.25375,14.1329296875,Saturday,December,0.03125,32,facebook_december
2024-12-06,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,India's_First_Tech_MBA_Static_021124,120214055088110494,5187.77,132974.0,499.0,0.0047001669,24.0,facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,True,True,True,True,216.15708333333336,10.396332665330663,Friday,December,0.04809619238476954,31,facebook_december
2024-12-06,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,Drive_Innovation_Static_021124,120214056043080494,763.49,12755.0,30.0,0.003998432,2.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,False,False,False,False,381.745,25.449666666666666,Friday,December,0.06666666666666667,31,facebook_december
2024-12-06,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,1.2_Cr_Static_021124,120214056043120494,3510.85,47587.0,77.0,0.0028369092,8.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,True,True,False,False,438.85625,45.595454545454544,Friday,December,0.1038961038961039,31,facebook_december
2024-12-06,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,1.2_Cr_Static_021124,120214055088100494,1527.71,36722.0,75.0,0.003703502,9.0,facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,False,True,False,False,169.74555555555557,20.369466666666668,Friday,December,0.12,31,facebook_december
2024-12-06,120214004940180494,mba_tech_c2_lead_gen-1_021124,2024-11-04,Drive_Innovation_Static_021124,120214005189310494,531.64,8071.0,19.0,0.0034692107999999998,1.0,facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,False,False,False,False,531.64,27.981052631578947,Friday,December,0.05263157894736842,32,facebook_december
2025-01-08,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,1.2_Cr_Static_021124,120214055088100494,187.14,3987.0,5.0,0.0032605969,1.0,facebook,Analytics+Product All India Ad set-041124,1.2021405508809048e+17,False,False,False,False,187.14,37.428,Wednesday,January,0.2,64,facebook_january
2024-12-06,120214054895520494,mbatech_program_lead-gen-2_analytics&product_041124,2024-11-05,1.2_Cr_Static_021124,120214054895510494,5909.23,90323.0,172.0,0.0037642682,13.0,facebook,Analytics+Product Tier1 Ad set-041124,1.2021405489550048e+17,True,True,True,True,454.5561538461538,34.35598837209302,Friday,December,0.0755813953488372,31,facebook_december
2025-01-08,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,1.2_Cr_Static_021124,120214056043120494,3379.7,47230.0,110.0,0.0035782342,15.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,True,True,False,True,225.31333333333333,30.724545454545453,Wednesday,January,0.13636363636363635,64,facebook_january
2025-01-08,120214004940180494,mba_tech_c2_lead_gen-1_021124,2024-11-04,Drive_Innovation_Static_021124,120214005189310494,19.06,217.0,1.0,0.0046082949000000005,0.0,facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,False,False,False,False,0.0,19.06,Wednesday,January,0.0,65,facebook_january
2024-12-06,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,1.2_Cr_Static_021124,120214056043140494,3545.37,64076.0,159.0,0.0039484362,17.0,facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,True,True,True,True,208.55117647058822,22.297924528301888,Friday,December,0.1069182389937107,31,facebook_december
2025-01-14,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,MBA_CAT_Static-4_201224,120215294395890494,4.84,120.0,0.0,0.0083333333,0.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,0.0,0.0,Tuesday,January,0.0,56,facebook_january
2025-01-14,120214278850260494,mba_tech_c2_lead_gen-4_141124,2024-11-14,MBA_CAT_Static-4_201224,120215293414610494,0.23,4.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,False,False,False,False,0.0,0.0,Tuesday,January,0.0,61,facebook_january
2025-01-14,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,MBA_CAT_Static-3_201224,120215290332090494,14.15,159.0,0.0,0.0,0.0,facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,False,False,False,False,0.0,0.0,Tuesday,January,0.0,70,facebook_january
2024-12-06,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,India's_First_Tech_MBA_Static_021124,120214056043070494,2695.25,51521.0,213.0,0.0055511345,10.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,True,True,True,False,269.525,12.6537558685446,Friday,December,0.046948356807511735,31,facebook_december
2024-12-06,120214278850260494,mba_tech_c2_lead_gen-4_141124,2024-11-14,India's_First_Tech_MBA_Static_021124,120214279211630494,347.78,4038.0,11.0,0.0056958891000000005,2.0,facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,False,False,False,False,173.89,31.616363636363634,Friday,December,0.18181818181818182,22,facebook_december
2024-12-06,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,India's_First_Tech_MBA_Static_021124,120214056043130494,2031.56,44725.0,173.0,0.0050754612,9.0,facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,False,True,True,False,225.7288888888889,11.743121387283237,Friday,December,0.05202312138728324,31,facebook_december
2024-12-06,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,Drive_Innovation_Static_021124,120214056043100494,757.38,10606.0,18.0,0.0032057326000000004,2.0,facebook,Fintech+CS All India Ad set-041124,1.2021405604306048e+17,False,False,False,False,378.69,42.07666666666667,Friday,December,0.1111111111111111,31,facebook_december
2024-12-06,120214215049200494,mba_tech_c2_wc-1_111124,2024-11-12,1.2_Cr_Static_021124,120214215049410494,1823.58,1341.0,165.0,0.115585384,2.0,facebook,Open_Targetting,1.2021421504932048e+17,False,False,True,False,911.79,11.052,Friday,December,0.012121212121212121,24,facebook_december
2025-01-08,120214056043090494,mbatech_program_lead-gen-3_fintech&cyber_041124,2024-11-05,Drive_Innovation_Static_021124,120214056043080494,444.05,4505.0,12.0,0.0042175361,1.0,facebook,Fintech+CS Tier1 Ad set-041124,1.2021405604311048e+17,False,False,False,False,444.05,37.00416666666667,Wednesday,January,0.08333333333333333,64,facebook_january
2024-12-06,120214278850260494,mba_tech_c2_lead_gen-4_141124,2024-11-14,1.2_Cr_Static_021124,120214279274490494,2097.15,28726.0,63.0,0.0048040103,14.0,facebook,Lookalike_Hot_Warm_Token_141124,1.2021427885079048e+17,False,True,False,True,149.79642857142858,33.28809523809524,Friday,December,0.2222222222222222,22,facebook_december
2024-12-06,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,India's_First_Tech_MBA_Static_021124,120214397114260494,940.55,17443.0,69.0,0.0061342659,3.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,313.51666666666665,13.631159420289855,Friday,December,0.043478260869565216,17,facebook_december
2024-12-06,120214395107920494,mba_tech_c2_lead_gen-5_191124,2024-11-19,Regula_VS_Tech_Static_191124,120214395117970494,616.9,8149.0,20.0,0.0040495766,2.0,facebook,IIM_Interest_191124,1.2021439511348048e+17,False,False,False,False,308.45,30.845,Friday,December,0.1,17,facebook_december
2024-12-06,120214569342010494,mba_tech_c2_lead_gen-6_6pm-12am-251124,2024-11-25,India's_First_Tech_MBA_Static_021124,120214569342030494,2288.94,46354.0,134.0,0.0051344005000000005,3.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_251124,1.2021456934204048e+17,True,True,True,False,762.98,17.081641791044778,Friday,December,0.022388059701492536,11,facebook_december
2024-12-06,120214569342010494,mba_tech_c2_lead_gen-6_6pm-12am-251124,2024-11-25,1.2_Cr_Static_021124,120214569342060494,1758.85,44300.0,97.0,0.0043340858,11.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_251124,1.2021456934204048e+17,False,True,False,True,159.89545454545453,18.132474226804124,Friday,December,0.1134020618556701,11,facebook_december
2024-12-06,120214004940180494,mba_tech_c2_lead_gen-1_021124,2024-11-04,1.2_Cr_Static_021124,120214005200610494,3333.39,57407.0,114.0,0.0034664762,9.0,facebook,Prod+ana+fin_Top_token_cities_021124,1.2021400494022048e+17,True,True,False,False,370.37666666666667,29.240263157894734,Friday,December,0.07894736842105263,32,facebook_december
2024-12-06,340811576,mbatech_c2_leadgen-1_240924,2024-09-24,Any_Function_Any_Field_Static-2_240924,524459176,132.9,371.0,1.0,0.0027,0.0,linkedin,,,False,False,False,False,0.0,132.9,Friday,December,0.0,73,linkedin_december
2024-12-07,340811576,mbatech_c2_leadgen-1_240924,2024-09-24,Any_Function_Any_Field_Static-2_240924,524459176,137.09,463.0,6.0,0.013000000000000001,1.0,linkedin,,,False,False,False,False,137.09,22.848333333333333,Saturday,December,0.16666666666666666,74,linkedin_december
2024-12-08,340811576,mbatech_c2_leadgen-1_240924,2024-09-24,Any_Function_Any_Field_Static-2_240924,524459176,152.76,502.0,3.0,0.006,0.0,linkedin,,,False,False,False,False,0.0,50.919999999999995,Sunday,December,0.0,75,linkedin_december
2024-12-06,340811576,mbatech_c2_leadgen-1_240924,2024-09-24,Regula_VS_Tech_Static-7_240924,524487256,0.0,18279.0,89.0,0.0049,5.0,linkedin,,,False,False,False,False,0.0,0.0,Friday,December,0.056179775280898875,73,linkedin_december
2024-12-07,340811576,mbatech_c2_leadgen-1_240924,2024-09-24,Regula_VS_Tech_Static-7_240924,524487256,0.0,18762.0,96.0,0.0051,5.0,linkedin,,,False,False,False,False,0.0,0.0,Saturday,December,0.052083333333333336,74,linkedin_december
2024-12-08,340811576,mbatech_c2_leadgen-1_240924,2024-09-24,Regula_VS_Tech_Static-7_240924,524487256,0.0,20884.0,93.0,0.0045000000000000005,5.0,linkedin,,,False,False,False,False,0.0,0.0,Sunday,December,0.053763440860215055,75,linkedin_december
2024-12-06,340811576,mbatech_c2_leadgen-1_240924,2024-09-24,1.2_Cr_Static-5_240924,524514516,0.0,5278.0,29.0,0.0055000000000000005,2.0,linkedin,,,False,False,False,False,0.0,0.0,Friday,December,0.06896551724137931,73,linkedin_december
